SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,8304 Claremont Woods Dr,Alexandria,VA,22309,398000,3,3.5,GEORGELAND VILLAGE PHASE,1670,1551,1985,2,238,83,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/8304-Claremont-Woods-Dr-22309/home/9814842,BRIGHT MLS,VAFX2012552,N,Y,38.7335977,-77.1083793
MLS Listing,,Townhouse,4912 John Ticer Dr,Alexandria,VA,22304,935000,4,3.5,CAMERON STATION,2961,2072,1999,2,316,133,Active,,,http://www.redfin.com/VA/Alexandria/4912-John-Ticer-Dr-22304/home/11873840,BRIGHT MLS,VAAX2002550,N,Y,38.8103616,-77.1170775
MLS Listing,,Condo/Co-op,922 S Washington St #306,Alexandria,VA,22314,269999,1,1.0,BEARINGS SOUTH,631,,1941,2,428,419,Active,August-28-2021 12:00 PM,August-28-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/922-S-Washington-St-22314/unit-306/home/11878867,BRIGHT MLS,VAAX2002414,N,Y,38.7950018,-77.0486507
MLS Listing,,Condo/Co-op,7509-M Ashby Ln Unit M,Alexandria,VA,22315,349900,2,2.0,STRATFORD PLACE AT KINGS,1137,,1990,2,308,404,Active,,,http://www.redfin.com/VA/Alexandria/7509-Ashby-Ln-22315/unit-M/home/9786149,BRIGHT MLS,VAFX2015308,N,Y,38.752862,-77.149516
MLS Listing,,Townhouse,11 Kennedy St,Alexandria,VA,22305,729900,2,2.0,WARWICK VILLAGE,1604,2054,1956,2,455,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/11-Kennedy-St-22305/home/11847167,BRIGHT MLS,VAAX2002458,N,Y,38.83302,-77.060469
MLS Listing,,Townhouse,4639 Latrobe Pl,Alexandria,VA,22311,847500,3,3.5,STONEGATE,2414,1987,1998,2,351,129,Active,,,http://www.redfin.com/VA/Alexandria/4639-Latrobe-Pl-22311/home/11872803,BRIGHT MLS,VAAX2002538,N,Y,38.83322,-77.1104359
MLS Listing,,Condo/Co-op,7704-F Haynes Point Way Unit F,Alexandria,VA,22315,399900,3,2.0,CARRDINAL PLACE CONDO,1277,,1996,2,313,317,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/7704F-Haynes-Point-Way-22315/unit-F/home/114063830,BRIGHT MLS,VAFX2013828,N,Y,38.748883,-77.173348
MLS Listing,,Single Family Residential,3 Rosecrest Ave,Alexandria,VA,22301,999990,4,3.0,ROSECREST,1826,6000,1935,2,548,,Active,August-15-2021 01:00 PM,August-15-2021 05:00 PM,http://www.redfin.com/VA/Alexandria/3-Rosecrest-Ave-22301/home/11846613,BRIGHT MLS,VAAX2002548,N,Y,38.8252144,-77.06272
MLS Listing,,Single Family Residential,606 N Owen St,Alexandria,VA,22304,735000,4,2.0,SEMINARY VALLEY,2350,8004,1956,2,313,,Active,,,http://www.redfin.com/VA/Alexandria/606-N-Owen-St-22304/home/11853897,BRIGHT MLS,VAAX2002200,N,Y,38.8197517,-77.1151447
MLS Listing,,Condo/Co-op,6282-B Rose Hill Ct #38,Alexandria,VA,22310,197600,2,1.0,HERITAGE KNOLL CONDO,879,,1965,2,225,241,Active,,,http://www.redfin.com/VA/Alexandria/6282-Rose-Hill-Ct-22310/unit-38/home/176104173,BRIGHT MLS,VAFX2015284,N,Y,38.7839466,-77.1235503
MLS Listing,,Townhouse,7712 Wiley Creek Way,Alexandria,VA,22315,639900,3,3.5,ISLAND CREEK SEC 1,2158,2686,1994,2,297,97,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/7712-Wiley-Creek-Way-22315/home/9779997,BRIGHT MLS,VAFX2014260,N,Y,38.753212,-77.1696746
MLS Listing,,Condo/Co-op,4347 Pembrook Village Dr #42,Alexandria,VA,22309,237000,2,2.0,PEMBROOK VILLAGE,1080,,1984,2,219,371,Active,,,http://www.redfin.com/VA/Alexandria/4347-Pembrook-Village-Dr-22309/unit-42/home/9814918,BRIGHT MLS,VAFX2014226,N,Y,38.730801,-77.107785
MLS Listing,,Townhouse,2555 Windbreak Dr,Alexandria,VA,22306,445000,3,2.5,MOUNT VERNON SQUARE TOWN,1360,1520,1975,2,327,65,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/2555-Windbreak-Dr-22306/home/9795806,BRIGHT MLS,VAFX2013644,N,Y,38.755048,-77.075564
MLS Listing,,Single Family Residential,6505 Carriage Dr,Alexandria,VA,22310,549900,4,2.0,ROSE HILL PARK,1107,11010,1962,2,497,,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/6505-Carriage-Dr-22310/home/9788546,BRIGHT MLS,VAFX2014238,N,Y,38.7742611,-77.1164033
MLS Listing,,Condo/Co-op,3236 Gunston Rd #722,Alexandria,VA,22302,310000,1,1.0,PARKFAIRFAX,824,,1941,2,376,443,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/3236-Gunston-Rd-22302/unit-722/home/22671114,BRIGHT MLS,VAAX2002262,N,Y,38.834513,-77.0785612
MLS Listing,,Townhouse,6570 Osprey Point Ln,Alexandria,VA,22315,519900,3,2.5,ISLAND CREEK SEC 1,1377,1539,1994,2,378,100,Active,August-15-2021 02:30 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/6570-Osprey-Point-Ln-22315/home/9780167,BRIGHT MLS,VAFX2015198,N,Y,38.752592,-77.169119
MLS Listing,,Single Family Residential,8714 Camden St,Alexandria,VA,22308,719900,4,2.0,STRATFORD LANDING,2417,12314,1960,2,298,,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/8714-Camden-St-22308/home/9828007,BRIGHT MLS,VAFX2015190,N,Y,38.7203757,-77.0723883
MLS Listing,,Single Family Residential,7855 Eagle Ave,Alexandria,VA,22306,65000,2,1.0,AUDUBON ESTATES,720,720,2010,2,90,,Active,,,http://www.redfin.com/VA/Alexandria/7855-Eagle-Ave-22306/home/52203533,BRIGHT MLS,VAFX2015182,N,Y,38.7442757,-77.0906392
MLS Listing,,Condo/Co-op,3101 N Hampton Dr #714,Alexandria,VA,22302,379000,2,2.0,NORTHAMPTON PLACE,1030,,2004,2,368,746,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/3101-N-Hampton-Dr-22302/unit-714/home/11877305,BRIGHT MLS,VAAX2002614,N,Y,38.8381428,-77.1055022
MLS Listing,,Townhouse,2543 S Kenmore Ct,Arlington,VA,22206,899000,4,3.5,SHIRLINGTON CREST,2496,1436,2010,2,360,130,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Arlington/2543-S-Kenmore-Ct-22206/home/28681808,BRIGHT MLS,VAAR2003346,N,Y,38.8458088,-77.0847987
MLS Listing,,Single Family Residential,7819 Yorktown Dr,Alexandria,VA,22308,699000,3,2.0,HOLLIN HALL VILLAGE,1404,13195,1952,2,498,,Active,,,http://www.redfin.com/VA/Alexandria/7819-Yorktown-Dr-22308/home/9817828,BRIGHT MLS,VAFX2015172,N,Y,38.7450786,-77.0590773
MLS Listing,,Condo/Co-op,116 Roberts Ln #301,Alexandria,VA,22314,360000,2,2.0,FORT ELLSWORTH,1118,,1974,2,322,562,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/116-Roberts-Ln-22314/unit-301/home/11850719,BRIGHT MLS,VAAX2002618,N,Y,38.8078755,-77.0720511
MLS Listing,,Townhouse,6136 Joust Ln,Alexandria,VA,22315,539000,3,3.5,KINGSTOWNE SEC 24,1232,1500,1987,2,438,105,Active,,,http://www.redfin.com/VA/Alexandria/6136-Joust-Ln-22315/home/9787695,BRIGHT MLS,VAFX2014028,N,Y,38.761412,-77.1446403
MLS Listing,,Single Family Residential,3825 Gibbs St,Alexandria,VA,22309,450000,3,2.0,WOODLEY HILLS,2028,24429,1950,2,222,,Active,,,http://www.redfin.com/VA/Alexandria/3825-Gibbs-St-22309/home/9815420,BRIGHT MLS,VAFX2013792,N,Y,38.7227356,-77.0985115
MLS Listing,,Townhouse,1177 N Van Dorn St,Alexandria,VA,22304,465000,3,2.5,PARKSIDE AT ALEXANDRIA,1350,,1963,2,344,417,Active,,,http://www.redfin.com/VA/Alexandria/1177-N-Van-Dorn-St-22304/home/11878982,BRIGHT MLS,VAAX2000448,N,Y,38.8265139,-77.1189706
MLS Listing,,Condo/Co-op,6137 Edsall Rd Unit K,Alexandria,VA,22304,204000,1,1.0,EDSALL BLUFF,753,,1973,2,271,376,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/6137-Edsall-Rd-22304/unit-K/home/11855381,BRIGHT MLS,VAAX2002596,N,Y,38.8084277,-77.1396252
MLS Listing,,Condo/Co-op,5340 Holmes Run Pkwy #416,Alexandria,VA,22304,159000,1,1.0,PAVILION ON THE PARK,501,,1967,2,317,295,Active,,,http://www.redfin.com/VA/Alexandria/5340-Holmes-Run-Pkwy-22304/unit-416/home/11865527,BRIGHT MLS,VAAX2002516,N,Y,38.8157896,-77.1241121
MLS Listing,,Condo/Co-op,400 Madison St #305,Alexandria,VA,22314,499000,1,1.0,ALEXANDRIA HOUSE,776,,1975,2,643,700,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/400-Madison-St-22314/unit-305/home/11841756,BRIGHT MLS,VAAX2002424,N,Y,38.8124313,-77.0424589
MLS Listing,,Condo/Co-op,8005 Capistrano Pl Unit E,Alexandria,VA,22309,232000,3,2.0,SEQUOYAH CONDO,1232,,1973,2,188,530,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/8005-Capistrano-Pl-22309/unit-E/home/92904831,BRIGHT MLS,VAFX2014916,N,Y,38.7384793,-77.0989356
MLS Listing,,Single Family Residential,5844 Colfax Ave,Alexandria,VA,22311,825000,4,3.5,THE PALISADES,2394,9419,1983,2,345,12,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/5844-Colfax-Ave-22311/home/9654934,BRIGHT MLS,VAFX2014420,N,Y,38.8380818,-77.1330115
MLS Listing,,Condo/Co-op,5378-C Bedford Ter Unit 78C,Alexandria,VA,22309,220000,2,2.0,CLUSTERS AT,825,,1984,2,267,413,Active,,,http://www.redfin.com/VA/Alexandria/5378-Bedford-Ter-22309/unit-C/home/9810889,BRIGHT MLS,VAFX2014554,N,Y,38.7227761,-77.126809
MLS Listing,,Condo/Co-op,3705 S George Mason Dr Unit 1812S,Falls Church,VA,22041,250000,1,1.0,SKYLINE PLAZA S CONDO,959,,1975,2,261,530,Active,,,http://www.redfin.com/VA/Falls-Church/3705-S-George-Mason-Dr-22041/unit-1812S/home/9658561,BRIGHT MLS,VAFX2013864,N,Y,38.84292,-77.1137662
MLS Listing,,Condo/Co-op,102 Roberts Ln #100,Alexandria,VA,22314,359900,2,1.0,FORT ELLSWORTH,1110,,1974,2,324,558,Active,,,http://www.redfin.com/VA/Alexandria/102-Roberts-Ln-22314/unit-100/home/11850658,BRIGHT MLS,VAAX2002602,N,Y,38.8073859,-77.0704706
MLS Listing,,Condo/Co-op,6101 Fairview Farm Dr #104,Alexandria,VA,22315,519900,2,2.0,CREST OF ALEXANDRIA,1676,,2019,2,310,437,Active,,,http://www.redfin.com/VA/Alexandria/6101-Fairview-Farm-Dr-22315/unit-104/home/172400687,BRIGHT MLS,VAFX2014974,N,Y,38.7465325,-77.1528673
MLS Listing,,Condo/Co-op,5500 Holmes Run Pkwy #204,Alexandria,VA,22304,299999,2,2.0,PLACE ONE,1240,,1974,2,242,701,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/5500-Holmes-Run-Pkwy-22304/unit-204/home/11855888,BRIGHT MLS,VAAX2002514,N,Y,38.8177987,-77.1277079
MLS Listing,,Condo/Co-op,8421 Fuerte Ct #122,Alexandria,VA,22309,240000,2,1.0,PINEWOOD LAWNS CONDO,900,,1972,3,267,275,Active,,,http://www.redfin.com/VA/Alexandria/8421-Fuerte-Ct-22309/unit-122/home/9810063,BRIGHT MLS,VAFX2008810,N,Y,38.7263667,-77.1292945
MLS Listing,,Townhouse,713 Diamond Ave,Alexandria,VA,22301,949000,3,3.5,POTOMAC YARD,2136,1493,2015,3,444,118,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/713-Diamond-Ave-22301/home/39967103,BRIGHT MLS,VAAX2002432,N,Y,38.8252662,-77.0485967
MLS Listing,,Condo/Co-op,5340 Holmes Run Pkwy #1005,Alexandria,VA,22304,319900,3,2.0,PAVILION ON THE PARK,1310,,1967,3,244,772,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/5340-Holmes-Run-Pkwy-22304/unit-1005/home/11865634,BRIGHT MLS,VAAX260736,N,Y,38.8157896,-77.1241121
MLS Listing,,Condo/Co-op,4600 Duke St #719,Alexandria,VA,22304,315000,3,2.0,FORTY SIX HUNDRED,1364,,1967,3,231,856,Active,,,http://www.redfin.com/VA/Alexandria/4600-Duke-St-22304/unit-719/home/11858285,BRIGHT MLS,VAAX2002220,N,Y,38.8109268,-77.1115249
MLS Listing,,Condo/Co-op,6437 Richmond Hwy #301,Alexandria,VA,22306,180000,1,1.0,HUNTINGTON WALK,721,,1966,3,250,291,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/6437-Richmond-Hwy-22306/unit-301/home/9793224,BRIGHT MLS,VAFX2014808,N,Y,38.776357,-77.078906
MLS Listing,,Condo/Co-op,1511 Belle View Blvd Unit B1,Alexandria,VA,22307,299999,2,1.0,BELLE VIEW,793,,1950,3,378,378,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/1511-Belle-View-Blvd-22307/unit-B1/home/9793640,BRIGHT MLS,VAFX2013822,N,Y,38.774764,-77.059061
MLS Listing,,Single Family Residential,6057 Piney Run Dr,Alexandria,VA,22315,755000,4,3.5,PINEY RUN,2450,19500,1950,3,308,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/6057-Piney-Run-Dr-22315/home/9809370,BRIGHT MLS,VAFX2012610,N,Y,38.7477448,-77.1480894
MLS Listing,,Townhouse,648 N Armistead St,Alexandria,VA,22312,585000,3,3.5,BEAUREGARD HEIGHTS,2508,,1976,3,233,335,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/648-N-Armistead-St-22312/home/11856551,BRIGHT MLS,VAAX2001810,N,Y,38.8240857,-77.1352546
MLS Listing,,Single Family Residential,6615 The Pkwy,Alexandria,VA,22310,599000,4,3.0,COUNTRY CLUB ESTATES,1285,11233,1959,3,466,,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/6615-The-Pkwy-22310/home/9789403,BRIGHT MLS,VAFX2013572,N,Y,38.7735235,-77.099006
MLS Listing,,Townhouse,5303 Birds View Ln Unit B,Alexandria,VA,22312,484900,2,2.5,OVERLOOK,1522,,1998,3,319,483,Active,August-15-2021 12:00 PM,August-15-2021 02:00 PM,http://www.redfin.com/VA/Alexandria/5303-Birds-View-Ln-22312/unit-B/home/143223573,BRIGHT MLS,VAFX2013568,N,Y,38.806533,-77.151319
MLS Listing,,Townhouse,31 W Reed Ave,Alexandria,VA,22305,475000,3,2.0,HUME SPRINGS,1115,1744,1951,3,426,,Active,,,http://www.redfin.com/VA/Alexandria/31-W-Reed-Ave-22305/home/11847843,BRIGHT MLS,VAAX2002208,N,Y,38.8368633,-77.0584027
MLS Listing,,Single Family Residential,5200 York Rd,Alexandria,VA,22310,650000,4,3.0,ARDEN ACRES,2850,20854,1955,3,228,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/5200-York-Rd-22310/home/9757347,BRIGHT MLS,VAFX2013130,N,Y,38.7868468,-77.1239548
MLS Listing,,Townhouse,129 W Reed Ave,Alexandria,VA,22305,599000,3,1.5,HUME SPRINGS,1024,1811,1950,3,585,,Active,,,http://www.redfin.com/VA/Alexandria/129-W-Reed-Ave-22305/home/11847826,BRIGHT MLS,VAAX2001858,N,Y,38.837214,-77.059878
MLS Listing,,Condo/Co-op,205 Yoakum Pkwy #902,Alexandria,VA,22304,229900,1,1.0,WATERGATE AT LANDMARK,863,,1975,3,266,635,Active,,,http://www.redfin.com/VA/Alexandria/205-Yoakum-Pkwy-22304/unit-902/home/11858775,BRIGHT MLS,VAAX2002604,N,Y,38.8125228,-77.1400451
MLS Listing,,Townhouse,2205 Main Line Blvd,Alexandria,VA,22301,1049000,3,4.5,POTOMAC YARD BY PULTE HOMES,2471,1350,2013,3,425,120,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/2205-Main-Line-Blvd-22301/home/39967178,BRIGHT MLS,VAAX2002354,N,Y,38.826499,-77.0491191
MLS Listing,,Condo/Co-op,3650 S Glebe Rd #267,Arlington,VA,22202,652000,2,2.0,ECLIPSE ON CENTER PARK,1281,,2007,3,509,695,Active,,,http://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-267/home/16896672,BRIGHT MLS,VAAR2003338,N,Y,38.8423093,-77.0509145
MLS Listing,,Condo/Co-op,3709 S George Mason #702,Baileys Crossroads,VA,22041,355000,3,2.5,SKYLINE HOUSE,2111,,1980,3,168,892,Active,,,http://www.redfin.com/VA/Falls-Church/3709-S-George-Mason-Dr-22041/unit-702/home/9659155,BRIGHT MLS,VAFX2014956,N,Y,38.8422637,-77.1160689
MLS Listing,,Single Family Residential,5721 Larpin Ln,Alexandria,VA,22310,609000,4,2.5,FAIRFAX HOMES,1780,13939,1957,3,342,,Active,,,http://www.redfin.com/VA/Alexandria/5721-Larpin-Ln-22310/home/9755623,BRIGHT MLS,VAFX2009234,N,Y,38.7949193,-77.1199094
MLS Listing,,Condo/Co-op,5903 Mount Eagle Dr #702,Alexandria,VA,22303,274500,1,1.0,MONTEBELLO CONDO,1005,,1984,3,273,632,Active,,,http://www.redfin.com/VA/Alexandria/5903-Mt-Eagle-Dr-22303/unit-702/home/9763380,BRIGHT MLS,VAFX2014944,N,Y,38.7891972,-77.0685885
MLS Listing,,Condo/Co-op,5901 Mount Eagle Dr #407,Alexandria,VA,22303,259000,1,1.0,MONTEBELLO CONDO,850,,1982,3,305,534,Active,,,http://www.redfin.com/VA/Alexandria/5901-Mt-Eagle-Dr-22303/unit-407/home/9762828,BRIGHT MLS,VAFX2014894,N,Y,38.7900824,-77.070747
MLS Listing,,Condo/Co-op,5250 Valley Forge Dr #214,Alexandria,VA,22304,229000,2,1.0,WAPLETON,1084,,1966,3,211,646,Active,,,http://www.redfin.com/VA/Alexandria/5250-Valley-Forge-Dr-22304/unit-214/home/11854537,BRIGHT MLS,VAAX2002368,N,Y,38.8107553,-77.1236626
MLS Listing,,Condo/Co-op,3230 S 28th St #301,Alexandria,VA,22302,225000,1,1.0,BOLLING BROOK,690,,1961,3,326,380,Active,,,http://www.redfin.com/VA/Alexandria/3230-S-28th-St-22302/unit-301/home/11868877,BRIGHT MLS,VAAX2002496,N,Y,38.8386658,-77.1079944
MLS Listing,,Condo/Co-op,4850 Eisenhower Ave #323,Alexandria,VA,22304,279000,1,1.0,EXCHANGE AT VAN DORN,772,,2003,3,361,387,Active,,,http://www.redfin.com/VA/Alexandria/4850-Eisenhower-Ave-22304/unit-323/home/11878390,BRIGHT MLS,VAAX2002556,N,Y,38.801947,-77.119551
MLS Listing,,Condo/Co-op,3705 S George Mason Dr Unit 115-S,Falls Church,VA,22041,395000,3,2.0,SKYLINE PLAZA SOUTH COND,1842,,1975,3,214,945,Active,August-15-2021 02:00 PM,August-15-2021 05:00 PM,http://www.redfin.com/VA/Falls-Church/3705-S-George-Mason-Dr-22041/unit-115-S/home/145790914,BRIGHT MLS,VAFX2014878,N,Y,38.8431758,-77.1137891
MLS Listing,,Single Family Residential,8117 Norwood Dr,Alexandria,VA,22309,549900,3,2.0,FAIRFIELD,2032,11340,1957,3,271,,Active,,,http://www.redfin.com/VA/Alexandria/8117-Norwood-Dr-22309/home/9812335,BRIGHT MLS,VAFX2012972,N,Y,38.7389228,-77.1025576
MLS Listing,,Single Family Residential,8845 Fort Hunt Rd,Alexandria,VA,22308,810000,4,2.5,ADDITION TO PLYMOUTH HAV,2438,16335,1965,3,332,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/8845-Fort-Hunt-Rd-22308/home/9828472,BRIGHT MLS,VAFX2013714,N,Y,38.718984,-77.057818
MLS Listing,,Townhouse,5970 Edgehill Ct,Alexandria,VA,22303,629900,3,3.5,HUNTINGTON COMMONS,1456,1387,1996,3,433,96,Active,,,http://www.redfin.com/VA/Alexandria/5970-Edgehill-Ct-22303/home/9763888,BRIGHT MLS,VAFX2011844,N,Y,38.7877099,-77.081922
MLS Listing,,Townhouse,1109 Abingdon Dr,Alexandria,VA,22314,1614900,3,4.0,Alexandria,2435,,2020,3,663,225,Active,August-15-2021 11:00 AM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/1109-E-Abingdon-Dr-22314/home/175151477,BRIGHT MLS,VAAX2002566,N,Y,38.8167774,-77.0435673
MLS Listing,,Townhouse,603 Second St,Alexandria,VA,22314,1559145,3,4.0,Alexandria,2435,,2020,3,640,225,Active,August-15-2021 11:00 AM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/603-2nd-St-22314/home/176076357,BRIGHT MLS,VAAX2002564,N,Y,38.8162872,-77.0434472
MLS Listing,,Townhouse,6369 Levtov Lndg,Alexandria,VA,22312,619500,3,3.5,OVERLOOK SEC B2  SEC B4,1971,1540,2001,3,314,128,Active,,,http://www.redfin.com/VA/Alexandria/6369-Levtov-Lndg-22312/home/9835454,BRIGHT MLS,VAFX2014754,N,Y,38.8068347,-77.1544338
MLS Listing,,Single Family Residential,4105 Faith Ct,Alexandria,VA,22311,921000,3,3.5,MIRACLE WOODS,4331,8836,1988,3,213,,Active,,,http://www.redfin.com/VA/Alexandria/4105-Faith-Ct-22311/home/9656191,BRIGHT MLS,VAFX2006774,N,Y,38.8357183,-77.1350564
MLS Listing,,Single Family Residential,8826 Camden St,Alexandria,VA,22308,1099000,5,5.5,STRATFORD LANDING,4528,21533,2010,3,243,,Active,,,http://www.redfin.com/VA/Alexandria/8826-Camden-St-22308/home/12544460,BRIGHT MLS,VAFX2014676,N,Y,38.716446,-77.0689258
MLS Listing,,Single Family Residential,7747 Frances Dr,Alexandria,VA,22306,719900,3,2.0,HYBLA VALLEY FRMS,1756,35036,1950,4,410,,Active,,,http://www.redfin.com/VA/Alexandria/7747-Frances-Dr-22306/home/9816461,BRIGHT MLS,VAFX2014728,N,Y,38.7468455,-77.0757384
MLS Listing,,Condo/Co-op,525 N Armistead St Unit T2,Alexandria,VA,22312,225000,3,2.0,SAXONY SQUARE,1254,,1967,4,179,700,Active,,,http://www.redfin.com/VA/Alexandria/525-N-Armistead-St-22312/unit-T2/home/11865905,BRIGHT MLS,VAAX261010,N,Y,38.82173,-77.131679
MLS Listing,,Condo/Co-op,2397 Stella Pl,Alexandria,VA,22303,639990,3,2.5,HUNTINGTON CROSSING,1843,,2021,4,347,210,Active,,,http://www.redfin.com/VA/Alexandria/2397-Stella-PL-22303/home/175075274,BRIGHT MLS,VAFX2014716,N,Y,38.7972,-77.0738
MLS Listing,,Single Family Residential,3804 Taft Ave,Alexandria,VA,22304,599900,3,1.0,DELTA,1584,10003,1945,4,379,,Active,,,http://www.redfin.com/VA/Alexandria/3804-Taft-Ave-22304/home/11852936,BRIGHT MLS,VAAX2002070,N,Y,38.8120039,-77.0961737
MLS Listing,,Condo/Co-op,12 S Van Dorn St #202,Alexandria,VA,22304,189900,1,1.0,TWENTY-ONE,750,,1963,4,253,701,Active,,,http://www.redfin.com/VA/Alexandria/12-S-Van-Dorn-St-22304/unit-202/home/11879795,BRIGHT MLS,VAAX2002494,N,Y,38.8124431,-77.1265393
MLS Listing,,Townhouse,533 Cameron Station Blvd,Alexandria,VA,22304,515000,2,2.5,WOODLAND HALL AT CAMERN,1214,,1999,4,424,339,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/533-Cameron-Station-Blvd-22304/home/11876233,BRIGHT MLS,VAAX2002224,N,Y,38.8059122,-77.1281989
MLS Listing,,Condo/Co-op,250 S Reynolds St #703,Alexandria,VA,22304,310000,2,2.0,TEMPLETON OF ALEXANDRIA,1436,,1974,5,216,770,Active,August-13-2022 01:00 PM,August-13-2022 04:00 PM,http://www.redfin.com/VA/Alexandria/250-S-Reynolds-St-22304/unit-703/home/11854686,BRIGHT MLS,VAAX2002444,N,Y,38.8103592,-77.1274939
MLS Listing,,Townhouse,619 And 621 N Columbus St,Alexandria,VA,22314,1695000,3,2.5,OLD TOWN,1950,1790,1880,5,869,,Active,,,http://www.redfin.com/VA/Alexandria/621-N-Columbus-St-22314/home/166880003,BRIGHT MLS,VAAX2002182,N,Y,38.811501,-77.046476
MLS Listing,,Townhouse,5713 Heritage Hill Ct,Alexandria,VA,22310,534900,3,3.0,HERITAGE HILL OF ALEXAND,1754,1349,1981,5,305,88,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/5713-Heritage-Hill-Ct-22310/home/9756870,BRIGHT MLS,VAFX2013516,N,Y,38.79557,-77.084093
MLS Listing,,Single Family Residential,107 W Bellefonte Ave,Alexandria,VA,22301,1399000,3,3.5,ROSECREST,3584,5750,1934,5,390,,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/107-W-Bellefonte-Ave-22301/home/11846792,BRIGHT MLS,VAAX2001676,N,Y,38.8228625,-77.0652158
MLS Listing,,Condo/Co-op,6955 Mary Caroline Cir Unit G,Alexandria,VA,22310,220000,1,1.0,VICTORIA CROSSNGS AT MAN,694,,1988,5,317,336,Active,,,http://www.redfin.com/VA/Alexandria/6955-Mary-Caroline-Cir-22310/unit-G/home/9781860,BRIGHT MLS,VAFX2013836,N,Y,38.767285,-77.145696
MLS Listing,,Condo/Co-op,2181 Jamieson Ave #2010,Alexandria,VA,22314,579000,2,2.0,CARLYLE TOWERS,1165,,2001,5,497,685,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/2181-Jamieson-Ave-22314/unit-2010/home/28607446,BRIGHT MLS,VAAX2002260,N,Y,38.8029799,-77.0671046
